TransactionID,Date,Time,DayOfWeek,MonthName,ItemSold,QuantitySold,MetalType,Weight,Cost,Profit,DiscountApplied,SalePrice,ProfitMarginPercentage,PaymentMethod,CustomerID,Age,Gender,SalesAssociate
TRX000165,2024-01-09,11:21:58,Tuesday,January,Necklace,1,Silver,13.24,11.25,33.75,1.12,32.64,190.133333,Cash,CUST00406,47,Male,Chilli
TRX000166,2024-01-09,13:27:23,Tuesday,January,Pendant,1,Silver,2.80,2.38,7.14,0.29,6.85,187.815126,Cash,CUST00091,18,Non-binary,Chilli
TRX000167,2024-01-09,17:05:30,Tuesday,January,Bracelet,3,Silver,24.25,20.61,61.83,2.69,177.43,760.892770,Cash,CUST00138,38,Female,Chilli
TRX000168,2024-01-09,17:19:04,Tuesday,January,Earrings,1,Silver,2.17,1.84,5.52,0.28,5.24,184.782609,Card,CUST00427,38,"Prefer not to say",Chilli
TRX000169,2024-01-09,16:11:08,Tuesday,January,Bracelet,1,Silver,27.22,23.13,69.40,5.25,64.15,177.345439,Cash,CUST00379,55,"Prefer not to say",Joseph
TRX000170,2024-01-09,17:11:43,Tuesday,January,Chain,1,Silver,26.72,22.71,68.14,3.76,64.38,183.487450,Cash,CUST00473,55,Female,Habib
TRX000171,2024-01-09,09:52:15,Tuesday,January,Earrings,1,Silver,1.67,1.42,4.27,0.28,3.99,180.985915,Card,CUST00201,45,Female,Habib
TRX000172,2024-01-09,14:24:35,Tuesday,January,Ring,1,Silver,1.70,1.45,4.35,0.17,4.18,188.275862,Cash,CUST00010,54,Non-binary,Habib
TRX000173,2024-01-09,18:48:20,Tuesday,January,Bracelet,1,Silver,15.61,13.27,39.81,1.46,38.35,188.997739,Card,CUST00286,43,"Prefer not to say",Habib
TRX000174,2024-01-09,10:46:45,Tuesday,January,Necklace,1,Silver,13.15,11.18,33.54,2.10,31.44,181.216458,Card,CUST00410,35,Non-binary,Habib
TRX000175,2024-01-09,12:45:15,Tuesday,January,Earrings,1,Silver,2.51,2.13,6.39,0.24,6.15,188.732394,Cash,CUST00032,42,Female,Habib
TRX000176,2024-01-09,10:47:26,Tuesday,January,Bracelet,1,Silver,23.29,19.79,59.38,1.13,58.25,194.340576,Card,CUST00275,49,"Prefer not to say",Olivia
TRX000177,2024-01-09,15:00:19,Tuesday,January,Chain,1,Silver,23.48,19.96,59.87,2.77,57.10,186.072144,Cash,CUST00217,46,"Prefer not to say",Habib
TRX000178,2024-01-09,13:35:17,Tuesday,January,Earrings,2,Silver,1.14,0.97,2.90,0.17,5.45,461.855670,Card,CUST00158,51,Non-binary,Olivia
TRX000179,2024-01-10,14:28:56,Wednesday,January,Necklace,3,"14kt Gold",14.15,606.86,910.28,27.78,2647.51,336.263718,Cash,CUST00343,55,Female,Joseph
TRX000180,2024-01-11,19:09:18,Thursday,January,Chain,1,Silver,10.42,8.86,26.58,1.50,25.08,183.069977,Cash,CUST00372,47,Female,Joseph
TRX000181,2024-01-11,11:09:52,Thursday,January,Ring,1,Silver,3.69,3.14,9.42,0.34,9.08,189.171975,Cash,CUST00155,42,Female,Chilli
TRX000182,2024-01-11,10:51:35,Thursday,January,Chain,1,Silver,26.49,22.51,67.54,4.56,62.98,179.786761,Card,CUST00491,53,Male,Habib
TRX000183,2024-01-11,09:17:46,Thursday,January,Chain,1,"22kt Gold",16.26,1095.71,1643.56,82.57,1561.00,42.464703,Cash,CUST00391,23,"Prefer not to say",Olivia
TRX000184,2024-01-11,09:05:16,Thursday,January,Earrings,1,Silver,2.58,2.19,6.58,0.32,6.25,185.388128,Card,CUST00017,31,"Prefer not to say",Chilli
TRX000185,2024-01-11,09:45:44,Thursday,January,Necklace,3,Silver,7.13,6.06,18.19,0.68,52.51,766.501650,Cash,CUST00470,23,Male,Chilli
TRX000186,2024-01-11,12:32:46,Thursday,January,Pendant,1,Silver,11.34,9.64,28.92,1.22,27.71,187.448133,Cash,CUST00268,55,Non-binary,Chilli
TRX000187,2024-01-11,18:50:59,Thursday,January,Pendant,1,Silver,7.65,6.50,19.50,0.92,18.57,185.692308,Card,CUST00414,37,Female,Joseph
TRX000188,2024-01-11,09:26:01,Thursday,January,Ring,1,Silver,4.36,3.71,11.12,0.73,10.39,180.053908,Cash,CUST00467,31,Female,Habib
TRX000189,2024-01-11,12:35:17,Thursday,January,Ring,1,Silver,5.79,4.92,14.77,1.12,13.64,177.235772,Card,CUST00450,40,Non-binary,Joseph
TRX000190,2024-01-11,11:10:07,Thursday,January,Chain,1,Silver,13.83,11.76,35.27,1.98,33.29,183.078231,Card,CUST00380,57,"Prefer not to say",Joseph
TRX000191,2024-01-11,10:54:43,Thursday,January,Ring,1,Silver,2.22,1.89,5.67,0.41,5.26,178.306878,Card,CUST00170,28,Male,Joseph
TRX000192,2024-01-11,12:20:55,Thursday,January,Chain,1,Silver,10.61,9.01,27.04,0.75,26.29,191.786903,Card,CUST00001,38,Non-binary,Joseph
TRX000193,2024-01-11,17:20:32,Thursday,January,Chain,2,Silver,23.72,20.16,60.49,3.12,114.74,469.146825,Card,CUST00194,35,Non-binary,Olivia
TRX000194,2024-01-12,18:20:09,Friday,January,Necklace,1,"14kt Gold",4.23,181.31,271.97,9.55,262.42,44.735536,Cash,CUST00397,39,"Prefer not to say",Habib
TRX000195,2024-01-12,18:47:42,Friday,January,Chain,1,Silver,19.55,16.62,49.86,1.03,48.84,193.862816,Card,CUST00365,42,Female,Habib
TRX000196,2024-01-12,16:09:30,Friday,January,Chain,1,Silver,12.37,10.51,31.54,1.23,30.31,188.392008,Cash,CUST00338,46,Female,Habib
TRX000197,2024-01-12,14:08:09,Friday,January,Chain,1,Silver,8.91,7.58,22.73,0.78,21.94,189.445910,Cash,CUST00397,39,"Prefer not to say",Chilli
TRX000198,2024-01-12,10:42:13,Friday,January,Pendant,1,Silver,6.86,5.83,17.50,0.69,16.80,188.164666,Card,CUST00296,35,Non-binary,Habib
TRX000199,2024-01-12,19:47:08,Friday,January,Pendant,1,Silver,4.80,4.08,12.25,0.61,11.64,185.294118,Card,CUST00123,41,Male,Joseph
TRX000200,2024-01-12,19:02:26,Friday,January,Ring,1,Silver,5.75,4.88,14.65,0.76,13.90,184.836066,Cash,CUST00256,44,Non-binary,Habib
TRX000201,2024-01-12,13:38:55,Friday,January,Pendant,1,Silver,11.74,9.98,29.95,1.80,28.14,181.963928,Card,CUST00355,53,"Prefer not to say",Olivia
TRX000202,2024-01-12,19:56:28,Friday,January,Earrings,1,Silver,1.13,0.96,2.87,0.19,2.68,179.166667,Card,CUST00404,37,Female,Habib
TRX000203,2024-01-12,15:34:27,Friday,January,Bracelet,1,Silver,26.37,22.41,67.24,1.95,65.29,191.343150,Card,CUST00120,42,Female,Olivia
TRX000204,2024-01-12,12:40:50,Friday,January,Earrings,1,Silver,2.32,1.97,5.91,0.12,5.80,194.416244,Card,CUST00254,51,Non-binary,Olivia
TRX000205,2024-01-12,15:02:07,Friday,January,Pendant,1,Silver,2.05,1.74,5.23,0.33,4.90,181.609195,Card,CUST00120,42,Female,Olivia
TRX000206,2024-01-12,13:32:44,Friday,January,Chain,1,Silver,25.56,21.72,65.17,3.95,61.22,181.860037,Cash,CUST00055,39,Non-binary,Olivia
TRX000207,2024-01-12,13:59:31,Friday,January,Necklace,1,Silver,8.23,7.00,21.00,0.62,20.37,191.000000,Cash,CUST00295,40,Female,Chilli
TRX000208,2024-01-12,13:25:34,Friday,January,Bracelet,1,Silver,10.66,9.06,27.17,1.51,25.66,183.222958,Card,CUST00384,44,Female,Olivia
TRX000209,2024-01-12,12:35:42,Friday,January,Chain,1,Silver,21.30,18.11,54.32,2.62,51.70,185.477637,Cash,CUST00134,41,Female,Joseph
TRX000210,2024-01-12,13:52:13,Friday,January,Pendant,1,Silver,10.92,9.28,27.84,1.13,26.71,187.823276,Cash,CUST00232,29,"Prefer not to say",Olivia
TRX000211,2024-01-12,17:20:21,Friday,January,Bracelet,1,Silver,19.46,16.54,49.63,2.14,47.49,187.122128,Cash,CUST00133,41,Male,Olivia
TRX000212,2024-01-12,18:21:31,Friday,January,Bracelet,1,Silver,14.00,11.90,35.69,2.08,33.61,182.436975,Cash,CUST00154,29,Non-binary,Habib
TRX000213,2024-01-12,13:43:04,Friday,January,Bracelet,1,Silver,7.39,6.28,18.84,1.19,17.65,181.050955,Card,CUST00478,39,Male,Habib
TRX000214,2024-01-12,11:05:33,Friday,January,Pendant,1,Silver,8.58,7.29,21.88,1.14,20.75,184.636488,Card,CUST00477,51,Non-binary,Olivia
TRX000215,2024-01-12,09:27:31,Friday,January,Ring,1,Silver,3.96,3.36,10.09,0.56,9.53,183.630952,Card,CUST00278,36,Male,Olivia
TRX000216,2024-01-12,13:42:44,Friday,January,Earrings,1,Silver,1.03,0.87,2.62,0.15,2.47,183.908046,Card,CUST00378,28,Male,Chilli
TRX000217,2024-01-12,12:53:18,Friday,January,Necklace,1,Silver,9.60,8.16,24.47,1.29,23.18,184.068627,Card,CUST00412,45,Non-binary,Chilli
TRX000218,2024-01-12,17:52:01,Friday,January,Necklace,1,Silver,14.30,12.16,36.47,1.90,34.57,184.292763,Cash,CUST00489,31,Female,Chilli
TRX000219,2024-01-12,17:47:54,Friday,January,Chain,1,Silver,12.40,10.54,31.61,0.98,30.63,190.607211,Card,CUST00468,26,Male,Habib
TRX000220,2024-01-12,18:45:21,Friday,January,Chain,1,Silver,27.51,23.38,70.15,4.85,65.31,179.341317,Card,CUST00186,25,Female,Habib
TRX000221,2024-01-13,14:54:43,Saturday,January,Earrings,2,"24kt Gold",1.22,90.06,135.09,5.25,259.68,188.341106,Card,CUST00380,57,"Prefer not to say",Olivia
TRX000222,2024-01-13,17:02:42,Saturday,January,Ring,3,Silver,5.61,4.77,14.31,0.70,40.83,755.974843,Card,CUST00049,42,Male,Chilli
TRX000223,2024-01-13,18:07:58,Saturday,January,Bracelet,1,Silver,12.86,10.93,32.79,1.53,31.26,186.001830,Card,CUST00424,42,Male,Chilli
TRX000224,2024-01-13,18:34:16,Saturday,January,Chain,1,Silver,25.96,22.07,66.20,2.10,64.10,190.439511,Card,CUST00217,46,"Prefer not to say",Chilli
TRX000225,2024-01-13,09:48:49,Saturday,January,Necklace,2,Silver,10.17,8.64,25.92,1.29,49.26,470.138889,Card,CUST00427,38,"Prefer not to say",Habib
TRX000226,2024-01-13,16:23:22,Saturday,January,Necklace,1,Silver,4.91,4.18,12.53,0.51,12.02,187.559809,Cash,CUST00345,25,"Prefer not to say",Joseph
TRX000227,2024-01-13,12:46:34,Saturday,January,Pendant,3,Silver,11.57,9.84,29.51,1.04,85.42,768.089431,Card,CUST00012,51,Male,Joseph
TRX000228,2024-01-13,14:06:11,Saturday,January,Pendant,1,Silver,11.64,9.89,29.68,1.16,28.52,188.372093,Card,CUST00403,43,Non-binary,Habib
TRX000229,2024-01-13,13:32:24,Saturday,January,Earrings,3,Silver,2.59,2.20,6.60,0.43,18.50,740.909091,Cash,CUST00284,37,Female,Joseph
TRX000230,2024-01-13,10:59:53,Saturday,January,Necklace,1,Silver,7.31,6.21,18.63,0.99,17.64,184.057971,Cash,CUST00117,47,"Prefer not to say",Olivia
TRX000231,2024-01-13,09:57:50,Saturday,January,Necklace,1,Silver,10.09,8.57,25.72,1.14,24.58,186.814469,Card,CUST00087,40,Non-binary,Chilli
TRX000232,2024-01-13,09:09:20,Saturday,January,Necklace,1,Silver,13.38,11.38,34.13,1.11,33.02,190.158172,Card,CUST00353,36,Female,Chilli
TRX000233,2024-01-13,16:48:23,Saturday,January,Earrings,1,Silver,1.35,1.15,3.45,0.17,3.28,185.217391,Card,CUST00033,50,Female,Chilli
TRX000234,2024-01-13,10:36:51,Saturday,January,Earrings,1,Silver,1.67,1.42,4.25,0.14,4.11,189.436620,Card,CUST00124,43,Non-binary,Joseph
TRX000235,2024-01-13,14:15:46,Saturday,January,Necklace,1,Silver,10.97,9.33,27.98,0.89,27.09,190.353698,Cash,CUST00321,54,"Prefer not to say",Habib
TRX000236,2024-01-13,17:34:47,Saturday,January,Pendant,1,Silver,7.08,6.02,18.05,1.18,16.87,180.232558,Cash,CUST00424,42,Male,Joseph
TRX000237,2024-01-13,19:49:19,Saturday,January,Pendant,1,Silver,4.95,4.21,12.62,0.68,11.93,183.372922,Card,CUST00151,45,Male,Olivia
TRX000238,2024-01-13,14:10:05,Saturday,January,Ring,1,Silver,6.58,5.60,16.79,1.07,15.72,180.714286,Cash,CUST00230,58,Female,Olivia
TRX000239,2024-01-13,15:13:11,Saturday,January,Necklace,1,Silver,9.23,7.84,23.52,1.49,22.03,180.994898,Card,CUST00088,43,Female,Habib
TRX000240,2024-01-13,12:04:34,Saturday,January,Earrings,1,Silver,1.11,0.94,2.82,0.13,2.69,186.170213,Card,CUST00451,44,"Prefer not to say",Habib
TRX000241,2024-01-13,17:33:49,Saturday,January,Ring,2,Silver,2.63,2.24,6.71,0.40,12.62,463.392857,Cash,CUST00234,34,"Prefer not to say",Joseph
TRX000242,2024-01-13,17:41:05,Saturday,January,Chain,1,Silver,11.18,9.50,28.51,1.30,27.22,186.526316,Card,CUST00439,34,"Prefer not to say",Habib
TRX000243,2024-01-13,09:00:49,Saturday,January,Bracelet,1,Silver,13.96,11.87,35.60,1.93,33.67,183.656276,Card,CUST00224,52,Female,Chilli
TRX000244,2024-01-15,14:48:14,Monday,January,Necklace,1,Silver,4.47,3.80,11.39,0.64,10.75,182.894737,Card,CUST00204,28,Non-binary,Joseph
TRX000245,2024-01-15,16:48:16,Monday,January,Chain,1,"22kt Gold",15.13,1019.83,1529.75,70.60,1459.15,43.077768,Cash,CUST00201,45,Female,Olivia
TRX000246,2024-01-15,19:17:55,Monday,January,Chain,1,Silver,12.26,10.42,31.26,2.00,29.26,180.806142,Cash,CUST00112,32,Male,Olivia
TRX000247,2024-01-15,09:37:15,Monday,January,Ring,1,Silver,1.23,1.04,3.13,0.16,2.97,185.576923,Card,CUST00148,34,Male,Chilli
TRX000248,2024-01-15,13:10:19,Monday,January,Pendant,1,Silver,10.87,9.24,27.73,1.23,26.50,186.796537,Cash,CUST00386,41,Male,Chilli
TRX000249,2024-01-15,10:57:11,Monday,January,Earrings,1,Silver,2.48,2.10,6.31,0.24,6.07,189.047619,Card,CUST00159,38,Non-binary,Chilli
TRX000250,2024-01-15,19:56:04,Monday,January,Necklace,1,Silver,8.74,7.43,22.29,0.71,21.58,190.444145,Cash,CUST00200,49,Non-binary,Chilli
TRX000251,2024-01-15,09:52:45,Monday,January,Earrings,3,Silver,1.49,1.26,3.79,0.23,10.67,746.825397,Card,CUST00056,49,Non-binary,Olivia
TRX000252,2024-01-15,10:41:30,Monday,January,Ring,1,Silver,1.47,1.25,3.74,0.16,3.58,186.400000,Cash,CUST00489,31,Female,Joseph
TRX000253,2024-01-15,18:40:42,Monday,January,Pendant,1,Silver,7.56,6.42,19.27,1.21,18.06,181.308411,Cash,CUST00058,53,"Prefer not to say",Habib
TRX000254,2024-01-15,12:39:25,Monday,January,Bracelet,1,Silver,9.46,8.04,24.12,1.21,22.92,185.074627,Card,CUST00382,51,Male,Joseph
TRX000255,2024-01-15,12:26:04,Monday,January,Earrings,1,Silver,1.65,1.40,4.21,0.14,4.08,191.428571,Cash,CUST00262,42,Female,Joseph
TRX000256,2024-01-15,11:21:22,Monday,January,Bracelet,1,Silver,6.29,5.34,16.03,0.50,15.53,190.823970,Card,CUST00461,54,"Prefer not to say",Joseph
TRX000257,2024-01-15,16:12:16,Monday,January,Necklace,1,Silver,7.15,6.08,18.24,1.13,17.11,181.414474,Card,CUST00139,53,Non-binary,Olivia
TRX000258,2024-01-15,12:21:18,Monday,January,Chain,2,Silver,18.68,15.88,47.63,2.33,90.60,470.528967,Cash,CUST00341,32,Female,Olivia
TRX000259,2024-01-15,15:44:05,Monday,January,Bracelet,1,Silver,20.18,17.15,51.46,2.94,48.53,182.973761,Card,CUST00163,37,"Prefer not to say",Olivia
TRX000260,2024-01-16,18:56:29,Tuesday,January,Chain,1,Silver,25.74,21.88,65.65,2.56,63.09,188.345521,Cash,CUST00267,57,Female,Olivia
TRX000261,2024-01-16,17:00:27,Tuesday,January,Ring,1,Silver,6.53,5.55,16.65,0.69,15.96,187.567568,Cash,CUST00206,53,"Prefer not to say",Joseph
TRX000262,2024-01-16,15:40:21,Tuesday,January,Pendant,1,"22kt Gold",6.67,449.53,674.29,30.30,644.00,43.260739,Card,CUST00273,34,Female,Olivia
TRX000263,2024-01-16,14:01:31,Tuesday,January,Pendant,1,Silver,8.29,7.04,21.13,0.98,20.15,186.221591,Card,CUST00395,30,"Prefer not to say",Chilli
TRX000264,2024-01-16,18:01:25,Tuesday,January,Earrings,1,Silver,1.78,1.51,4.53,0.25,4.28,183.443709,Cash,CUST00229,41,Female,Habib
TRX000265,2024-01-16,16:56:38,Tuesday,January,Bracelet,1,Silver,22.37,19.01,57.04,3.69,53.35,180.641767,Card,CUST00367,33,Non-binary,Habib
TRX000266,2024-01-16,13:35:50,Tuesday,January,Earrings,1,Silver,1.84,1.56,4.69,0.26,4.43,183.974359,Cash,CUST00131,39,Non-binary,Chilli
TRX000267,2024-01-16,17:02:02,Tuesday,January,Earrings,3,Silver,1.29,1.10,3.29,0.17,9.38,752.727273,Card,CUST00022,25,Non-binary,Joseph
TRX000268,2024-01-16,18:18:54,Tuesday,January,Chain,1,Silver,29.33,24.93,74.78,5.18,69.61,179.221821,Card,CUST00031,28,"Prefer not to say",Joseph
TRX000269,2024-01-16,16:40:51,Tuesday,January,Bracelet,1,Silver,26.98,22.93,68.80,3.95,64.85,182.817270,Cash,CUST00280,54,"Prefer not to say",Chilli
TRX000270,2024-01-16,18:59:31,Tuesday,January,Ring,1,Silver,2.97,2.52,7.57,0.48,7.09,181.349206,Cash,CUST00380,57,"Prefer not to say",Habib
TRX000271,2024-01-16,14:03:15,Tuesday,January,Chain,1,Silver,10.26,8.72,26.17,1.66,24.51,181.077982,Card,CUST00313,34,Non-binary,Olivia
TRX000272,2024-01-16,12:11:54,Tuesday,January,Necklace,1,Silver,9.62,8.18,24.54,1.70,22.83,179.095355,Card,CUST00383,48,Male,Habib
TRX000273,2024-01-16,09:21:41,Tuesday,January,Chain,1,Silver,20.75,17.64,52.92,2.79,50.13,184.183673,Card,CUST00205,20,Female,Chilli
TRX000274,2024-01-16,09:48:00,Tuesday,January,Earrings,1,Silver,1.95,1.66,4.98,0.28,4.70,183.132530,Card,CUST00350,51,Male,Joseph
TRX000275,2024-01-16,09:30:02,Tuesday,January,Ring,1,Silver,3.63,3.08,9.25,0.48,8.77,184.740260,Cash,CUST00282,29,Male,Joseph
TRX000276,2024-01-16,10:24:13,Tuesday,January,Pendant,1,Silver,10.45,8.89,26.66,1.07,25.59,187.851519,Cash,CUST00409,30,"Prefer not to say",Olivia
TRX000277,2024-01-16,19:31:47,Tuesday,January,Necklace,1,Silver,9.16,7.78,23.35,1.39,21.96,182.262211,Card,CUST00084,50,Male,Habib
TRX000278,2024-01-16,11:59:37,Tuesday,January,Bracelet,1,Silver,19.23,16.35,49.04,0.79,48.25,195.107034,Cash,CUST00446,43,Female,Joseph
TRX000279,2024-01-16,16:51:23,Tuesday,January,Pendant,2,Silver,4.60,3.91,11.72,0.32,22.79,482.864450,Card,CUST00414,37,Female,Chilli
TRX000280,2024-01-16,10:36:37,Tuesday,January,Necklace,1,Silver,11.95,10.15,30.46,2.15,28.32,179.014778,Card,CUST00463,47,Male,Joseph
TRX000281,2024-01-16,18:07:34,Tuesday,January,Ring,1,Silver,2.18,1.85,5.56,0.09,5.47,195.675676,Card,CUST00368,69,Male,Habib
TRX000282,2024-01-16,15:20:01,Tuesday,January,Necklace,1,Silver,9.30,7.91,23.72,0.53,23.19,193.173198,Card,CUST00222,40,Female,Olivia
TRX000283,2024-01-16,11:23:29,Tuesday,January,Earrings,1,Silver,2.89,2.46,7.38,0.38,7.00,184.552846,Card,CUST00037,44,Female,Olivia
TRX000284,2024-01-16,17:58:16,Tuesday,January,Bracelet,1,Silver,5.69,4.83,14.50,0.57,13.93,188.405797,Card,CUST00341,32,Female,Habib
TRX000285,2024-01-16,16:58:46,Tuesday,January,Pendant,1,Silver,10.89,9.26,27.77,1.66,26.11,181.965443,Card,CUST00475,45,Female,Olivia
TRX000286,2024-01-16,11:48:09,Tuesday,January,Earrings,1,Silver,2.42,2.06,6.18,0.40,5.78,180.582524,Cash,CUST00446,43,Female,Joseph
TRX000287,2024-01-16,12:09:03,Tuesday,January,Earrings,1,Silver,2.03,1.73,5.18,0.26,4.92,184.393064,Card,CUST00336,45,"Prefer not to say",Joseph
TRX000288,2024-01-16,19:20:12,Tuesday,January,Chain,1,Silver,29.22,24.84,74.52,1.44,73.08,194.202899,Cash,CUST00113,34,"Prefer not to say",Chilli
TRX000289,2024-01-16,12:01:03,Tuesday,January,Bracelet,1,Silver,13.31,11.31,33.93,1.63,32.30,185.587975,Card,CUST00191,27,Non-binary,Habib
TRX000290,2024-01-17,12:52:53,Wednesday,January,Chain,1,Silver,22.94,19.50,58.50,3.35,55.15,182.820513,Cash,CUST00125,38,Female,Olivia
TRX000291,2024-01-17,10:28:12,Wednesday,January,Pendant,1,Silver,4.40,3.74,11.22,0.60,10.63,184.224599,Cash,CUST00053,50,"Prefer not to say",Chilli
TRX000292,2024-01-17,10:35:06,Wednesday,January,Pendant,1,Silver,4.75,4.04,12.12,0.40,11.72,190.099010,Card,CUST00381,31,"Prefer not to say",Olivia
TRX000293,2024-01-17,09:47:26,Wednesday,January,Bracelet,1,Silver,27.44,23.32,69.97,2.72,67.25,188.379074,Card,CUST00410,35,Non-binary,Joseph
TRX000294,2024-01-17,13:22:08,Wednesday,January,Earrings,1,Silver,2.28,1.93,5.80,0.19,5.61,190.673575,Card,CUST00076,50,Female,Olivia
TRX000295,2024-01-17,13:38:51,Wednesday,January,Bracelet,1,Silver,19.95,16.95,50.86,0.93,49.93,194.572271,Cash,CUST00165,24,Non-binary,Habib
TRX000296,2024-01-17,15:08:02,Wednesday,January,Necklace,1,Silver,9.46,8.04,24.13,1.44,22.69,182.213930,Cash,CUST00301,58,"Prefer not to say",Olivia
TRX000297,2024-01-17,18:42:48,Wednesday,January,Ring,1,"18kt Gold",4.94,272.38,408.58,28.51,380.07,39.536677,Cash,CUST00008,40,"Prefer not to say",Joseph
TRX000298,2024-01-17,17:35:28,Wednesday,January,Pendant,1,Silver,3.09,2.62,7.87,0.62,7.25,176.717557,Cash,CUST00453,49,Female,Joseph
TRX000299,2024-01-17,18:25:16,Wednesday,January,Necklace,2,Silver,3.64,3.09,9.27,0.64,17.26,458.576052,Cash,CUST00383,48,Male,Joseph
TRX000300,2024-01-17,19:58:32,Wednesday,January,Necklace,3,Silver,9.99,8.49,25.46,1.01,73.36,764.075383,Card,CUST00247,24,"Prefer not to say",Habib
TRX000301,2024-01-17,11:35:00,Wednesday,January,Earrings,1,Silver,1.78,1.51,4.54,0.15,4.40,191.390728,Cash,CUST00447,41,Male,Joseph
TRX000302,2024-01-17,18:55:26,Wednesday,January,Necklace,1,Silver,10.38,8.82,26.47,1.35,25.11,184.693878,Card,CUST00061,28,"Prefer not to say",Joseph
TRX000303,2024-01-17,18:03:27,Wednesday,January,Necklace,1,Silver,13.36,11.36,34.07,1.43,32.64,187.323944,Cash,CUST00116,28,Non-binary,Habib
TRX000304,2024-01-17,14:13:02,Wednesday,January,Earrings,1,Silver,1.19,1.01,3.02,0.15,2.87,184.158416,Cash,CUST00500,44,Non-binary,Habib
TRX000305,2024-01-17,15:39:32,Wednesday,January,Ring,1,Silver,1.10,0.94,2.81,0.16,2.65,181.914894,Cash,CUST00466,34,"Prefer not to say",Olivia
TRX000306,2024-01-17,09:16:15,Wednesday,January,Ring,1,Silver,3.24,2.75,8.26,0.33,7.93,188.363636,Card,CUST00470,23,Male,Olivia
TRX000307,2024-01-17,19:54:33,Wednesday,January,Bracelet,1,Silver,6.17,5.24,15.73,0.63,15.10,188.167939,Card,CUST00371,42,"Prefer not to say",Chilli
TRX000308,2024-01-17,09:47:30,Wednesday,January,Earrings,1,Silver,1.01,0.86,2.58,0.08,2.50,190.697674,Card,CUST00200,49,Non-binary,Chilli
TRX000309,2024-01-17,14:40:27,Wednesday,January,Bracelet,1,Silver,12.18,10.35,31.06,0.94,30.12,191.014493,Card,CUST00317,30,Female,Olivia
TRX000310,2024-01-17,12:15:26,Wednesday,January,Earrings,1,Silver,1.20,1.02,3.06,0.15,2.91,185.294118,Card,CUST00496,38,"Prefer not to say",Joseph
TRX000311,2024-01-17,14:36:36,Wednesday,January,Pendant,1,Silver,6.20,5.27,15.80,0.92,14.88,182.352941,Card,CUST00242,38,"Prefer not to say",Joseph
TRX000312,2024-01-17,17:23:59,Wednesday,January,Necklace,1,Silver,5.44,4.62,13.87,0.38,13.49,191.991342,Cash,CUST00176,48,Non-binary,Olivia
TRX000313,2024-01-17,17:54:24,Wednesday,January,Earrings,1,Silver,1.10,0.93,2.80,0.15,2.65,184.946237,Cash,CUST00006,51,Male,Olivia
TRX000314,2024-01-18,15:49:35,Thursday,January,Ring,1,Silver,2.79,2.37,7.11,0.26,6.86,189.451477,Card,CUST00113,34,"Prefer not to say",Chilli
TRX000315,2024-01-18,16:17:17,Thursday,January,Pendant,1,Silver,9.87,8.39,25.17,1.22,23.95,185.458880,Card,CUST00133,41,Male,Chilli
TRX000316,2024-01-18,16:19:51,Thursday,January,Bracelet,1,Silver,8.57,7.29,21.87,1.22,20.64,183.127572,Cash,CUST00165,24,Non-binary,Chilli
TRX000317,2024-01-18,14:12:51,Thursday,January,Chain,1,Silver,25.72,21.86,65.58,2.46,63.12,188.746569,Card,CUST00314,33,Non-binary,Chilli
TRX000318,2024-01-18,11:02:24,Thursday,January,Earrings,1,Silver,2.17,1.85,5.54,0.12,5.42,192.972973,Card,CUST00189,44,Non-binary,Habib
TRX000319,2024-01-18,15:04:48,Thursday,January,Ring,1,Silver,1.91,1.62,4.86,0.28,4.59,183.333333,Card,CUST00069,39,"Prefer not to say",Habib
TRX000320,2024-01-18,19:47:51,Thursday,January,Ring,1,"18kt Gold",5.90,325.10,487.65,27.49,460.16,41.544140,Card,CUST00016,52,Non-binary,Habib
TRX000321,2024-01-18,18:31:23,Thursday,January,Ring,1,Silver,2.32,1.97,5.91,0.12,5.80,194.416244,Cash,CUST00038,41,Non-binary,Olivia
TRX000322,2024-01-18,18:00:22,Thursday,January,Bracelet,1,Silver,26.56,22.57,67.72,3.55,64.17,184.315463,Card,CUST00479,40,Non-binary,Olivia
TRX000323,2024-01-18,17:00:09,Thursday,January,Necklace,1,Silver,3.47,2.95,8.85,0.18,8.68,194.237288,Card,CUST00431,24,Non-binary,Chilli
TRX000324,2024-01-18,17:12:52,Thursday,January,Pendant,1,Silver,5.38,4.57,13.71,0.73,12.98,184.026258,Cash,CUST00157,51,"Prefer not to say",Olivia
TRX000325,2024-01-18,09:35:04,Thursday,January,Necklace,1,Silver,12.22,10.39,31.16,2.33,28.84,177.574591,Card,CUST00463,47,Male,Joseph
TRX000326,2024-01-18,09:04:09,Thursday,January,Chain,1,Silver,21.84,18.57,55.70,3.24,52.45,182.444803,Card,CUST00352,25,Male,Habib
TRX000327,2024-01-18,18:11:03,Thursday,January,Bracelet,1,Silver,16.03,13.62,40.87,1.51,39.36,188.986784,Cash,CUST00165,24,Non-binary,Chilli
